,Ind_ID,Gender,Car_owner,Property_owner,Children,Annual_income,Type_income,Education,Marital_status,Housing_type,Age,Employed_since,Type_occupation,Family_members,label
992,5126517,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,56.0,6.0,Laborers,2,0
993,5146114,F,N,Y,0,157500.0,State servant,Higher education,Separated,House / apartment,57.0,31.0,Other,1,0
994,5146034,M,N,Y,0,157500.0,Working,Secondary,Not married,House / apartment,47.0,11.0,Cooking staff,1,0
995,5142972,M,N,N,1,180000.0,Working,Secondary,Not married,House / apartment,29.0,3.0,Laborers,3,0
996,5028569,F,Y,Y,0,315000.0,Commercial associate,Secondary,Married,House / apartment,43.0,15.0,Core staff,2,0
997,5114032,F,N,N,0,99000.0,Working,Higher education,Married,House / apartment,40.0,15.0,Other,2,0
998,5085826,F,N,N,0,351000.0,Commercial associate,Higher education,Married,House / apartment,59.0,3.0,Other,2,0
999,5053089,F,N,N,0,175500.0,Working,Secondary,Not married,House / apartment,51.0,2.0,High skill tech staff,1,0
1000,5117753,M,Y,N,0,306000.0,Working,Secondary,Married,House / apartment,44.0,5.0,Managers,2,0
1001,5126826,F,N,N,1,157500.0,Working,Secondary,Civil marriage,With parents,32.0,10.0,Sales staff,3,0
1002,5018505,F,N,N,0,58500.0,Pensioner,Secondary,Married,House / apartment,57.0,0.0,Other,2,0
1003,5067893,M,Y,Y,0,292500.0,Working,Secondary,Married,Rented apartment,47.0,2.0,Other,2,0
1004,5048305,F,N,N,0,191399.33,Working,Higher education,Separated,House / apartment,60.0,4.0,Core staff,1,0
1005,5135531,M,Y,Y,0,225000.0,Working,Secondary,Separated,House / apartment,38.0,5.0,Drivers,1,0
1006,5067019,F,Y,Y,1,247500.0,Working,Secondary,Civil marriage,House / apartment,47.0,3.0,Laborers,3,0
1007,5115671,M,Y,Y,1,189000.0,Working,Higher education,Married,House / apartment,36.0,10.0,High skill tech staff,3,0
1008,5136985,M,Y,N,0,247500.0,Working,Secondary,Not married,House / apartment,34.0,9.0,Managers,1,0
1009,5126687,F,N,Y,0,90000.0,Working,Secondary,Married,House / apartment,55.0,9.0,Other,2,0
1010,5058509,F,N,Y,0,148500.0,Pensioner,Secondary,Married,House / apartment,62.0,0.0,Other,2,0
1011,5045513,M,Y,N,1,180000.0,Working,Secondary,Married,House / apartment,32.0,12.0,Other,3,0
1012,5021730,F,Y,Y,1,180000.0,Commercial associate,Secondary,Married,House / apartment,46.0,4.0,Cleaning staff,3,0
1013,5048542,F,N,Y,0,121900.5,Pensioner,Secondary,Married,House / apartment,44.0,0.0,Other,2,0
1014,5096342,F,N,N,0,112500.0,Working,Secondary,Married,Municipal apartment,32.0,3.0,Laborers,2,0
1015,5021293,F,Y,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,33.0,1.0,Core staff,3,0
1016,5143079,F,Y,N,0,225000.0,Commercial associate,Secondary,Married,House / apartment,38.0,1.0,Sales staff,2,0
1017,5116478,M,Y,Y,2,450000.0,Commercial associate,Secondary,Married,House / apartment,37.0,1.0,Drivers,4,0
1018,5062294,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,49.0,7.0,Managers,2,0
1019,5091222,F,N,Y,3,135000.0,Working,Secondary,Married,House / apartment,41.0,4.0,Laborers,5,0
1020,5089887,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,29.0,4.0,Sales staff,2,0
1021,5090790,F,Y,Y,0,238500.0,Working,Higher education,Married,House / apartment,42.0,19.0,Medicine staff,2,0
1022,5146429,M,Y,N,0,261000.0,Commercial associate,Incomplete higher,Civil marriage,With parents,24.0,2.0,Sales staff,2,0
1023,5069292,F,Y,Y,1,180000.0,Commercial associate,Secondary,Married,House / apartment,42.0,7.0,Managers,3,0
1024,5054407,M,N,N,0,225000.0,Commercial associate,Higher education,Married,With parents,36.0,14.0,Managers,2,0
1025,5028616,M,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,26.0,5.0,High skill tech staff,3,0
1026,5036319,F,N,Y,0,112500.0,Commercial associate,Secondary,Not married,House / apartment,49.0,2.0,Security staff,1,0
1027,5116606,M,Y,Y,0,180000.0,Working,Incomplete higher,Married,House / apartment,47.0,13.0,Laborers,2,0
1028,5089218,F,Y,N,1,171000.0,Working,Secondary,Civil marriage,House / apartment,38.0,18.0,Medicine staff,3,0
1029,5068648,M,N,Y,0,135000.0,Working,Secondary,Not married,With parents,31.0,3.0,Drivers,1,0
1030,5143560,M,N,N,2,202500.0,Working,Secondary,Married,With parents,30.0,2.0,Drivers,4,0
1031,5024925,F,N,N,0,33750.0,Pensioner,Higher education,Married,House / apartment,52.0,0.0,Other,2,0
1032,5029082,F,N,Y,0,135000.0,Pensioner,Secondary,Widow,House / apartment,60.0,0.0,Other,1,0
1033,5116633,F,N,Y,0,135000.0,Pensioner,Higher education,Not married,House / apartment,62.0,0.0,Other,1,0
1034,5126518,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,56.0,6.0,Laborers,2,0
1035,5104945,F,N,Y,3,67500.0,Commercial associate,Secondary,Married,House / apartment,46.0,1.0,Sales staff,5,0
1036,5116991,M,Y,Y,0,135000.0,Working,Secondary,Married,House / apartment,40.0,10.0,Laborers,2,0
1037,5096340,F,Y,N,0,153000.0,Pensioner,Secondary,Widow,House / apartment,65.0,0.0,Other,1,0
1038,5024670,F,N,Y,1,180000.0,Working,Higher education,Separated,House / apartment,41.0,4.0,HR staff,2,0
1039,5062095,M,Y,N,0,180000.0,Working,Secondary,Not married,House / apartment,28.0,5.0,High skill tech staff,1,0
1040,5079057,M,Y,N,0,121500.0,Working,Secondary,Married,House / apartment,41.0,19.0,Laborers,2,0
1041,5041881,M,N,N,0,112500.0,Working,Secondary,Civil marriage,Rented apartment,40.0,7.0,Other,2,0
1042,5053117,M,Y,N,1,270000.0,Commercial associate,Secondary,Civil marriage,House / apartment,37.0,4.0,Other,3,0
1043,5115921,M,Y,Y,0,360000.0,Commercial associate,Secondary,Married,House / apartment,42.0,1.0,Drivers,2,0
1044,5150221,M,Y,Y,0,116100.0,Working,Secondary,Married,House / apartment,28.0,7.0,Laborers,2,0
1045,5026166,M,Y,Y,0,225000.0,Pensioner,Higher education,Married,House / apartment,66.0,0.0,Other,2,0
1046,5100171,M,Y,Y,0,450000.0,Pensioner,Higher education,Married,House / apartment,47.0,0.0,Other,2,0
1047,5126294,M,N,N,0,225000.0,Working,Secondary,Married,House / apartment,58.0,33.0,Laborers,2,0
1048,5149980,F,N,Y,1,405000.0,State servant,Higher education,Married,House / apartment,35.0,12.0,Core staff,3,0
1049,5089580,F,Y,N,0,112500.0,State servant,Secondary,Married,House / apartment,32.0,1.0,Core staff,2,0
1050,5041320,F,N,N,0,157500.0,Working,Higher education,Not married,Office apartment,52.0,9.0,Laborers,1,0
1051,5105499,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,29.0,4.0,Other,2,0
1052,5095514,M,Y,Y,0,297000.0,Working,Secondary,Married,House / apartment,56.0,3.0,Other,2,0
1053,5089275,F,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,37.0,10.0,Accountants,2,0
1054,5069066,M,N,Y,0,202500.0,Working,Secondary,Not married,House / apartment,27.0,8.0,Laborers,1,0
1055,5125542,M,N,N,0,180000.0,Working,Higher education,Married,With parents,37.0,7.0,High skill tech staff,2,0
1056,5095033,M,Y,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,42.0,4.0,Drivers,2,0
1057,5142163,M,N,Y,1,360000.0,Working,Secondary,Civil marriage,House / apartment,32.0,7.0,Sales staff,3,0
1058,5029529,M,Y,Y,0,112500.0,Pensioner,Lower secondary,Married,House / apartment,60.0,0.0,Other,2,0
1059,5090493,F,N,N,0,121500.0,Pensioner,Secondary,Married,House / apartment,58.0,0.0,Other,2,0
1060,5105291,F,N,N,0,112500.0,Working,Secondary,Widow,With parents,28.0,2.0,Core staff,1,0
1061,5116005,M,Y,Y,1,900000.0,Commercial associate,Higher education,Civil marriage,House / apartment,46.0,7.0,High skill tech staff,3,0
1062,5115679,M,N,Y,0,112500.0,Pensioner,Secondary,Married,House / apartment,61.0,0.0,Other,2,0
1063,5061500,F,N,Y,1,135000.0,Working,Incomplete higher,Married,House / apartment,44.0,26.0,Other,3,0
1064,5045380,M,Y,Y,0,261000.0,Working,Incomplete higher,Married,House / apartment,44.0,4.0,Managers,2,0
1065,5041355,M,Y,Y,0,121500.0,Pensioner,Higher education,Married,House / apartment,66.0,0.0,Other,2,0
1066,5113057,F,Y,N,0,202500.0,Commercial associate,Incomplete higher,Separated,House / apartment,39.0,4.0,Accountants,1,0
1067,5148981,F,Y,Y,0,94500.0,Working,Secondary,Married,House / apartment,50.0,28.0,High skill tech staff,2,0
1068,5010238,M,Y,Y,0,225000.0,Working,Secondary,Married,House / apartment,45.0,12.0,Drivers,2,0
1069,5024604,F,N,Y,0,630000.0,Pensioner,Secondary,Not married,House / apartment,60.0,0.0,Other,1,0
1070,5090705,F,N,N,0,202500.0,Pensioner,Higher education,Not married,House / apartment,64.0,0.0,Other,1,0
1071,5050724,F,Y,N,0,360000.0,Working,Higher education,Married,House / apartment,35.0,6.0,Accountants,2,0
1072,5142781,M,Y,N,2,157500.0,Working,Secondary,Separated,With parents,38.0,4.0,Laborers,3,0
1073,5114643,F,Y,N,0,247500.0,Working,Secondary,Separated,House / apartment,37.0,6.0,Laborers,1,0
1074,5087536,M,N,Y,0,81000.0,Commercial associate,Higher education,Not married,House / apartment,27.0,5.0,Laborers,1,0
1075,5053744,F,N,Y,0,360000.0,State servant,Higher education,Married,House / apartment,44.0,9.0,Managers,2,0
1076,5117698,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,56.0,11.0,Other,2,0
1077,5118560,F,N,Y,0,126000.0,Working,Secondary,Not married,House / apartment,46.0,8.0,Cooking staff,1,0
1078,5054496,F,Y,Y,0,225000.0,Commercial associate,Higher education,Separated,House / apartment,33.0,3.0,Waiters/barmen staff,1,0
1079,5033895,F,N,N,2,135000.0,Working,Secondary,Married,With parents,31.0,5.0,Core staff,4,0
1080,5033659,M,N,Y,0,225000.0,Commercial associate,Secondary,Married,House / apartment,52.0,10.0,Laborers,2,0
1081,5062205,F,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,48.0,3.0,Other,2,0
1082,5056237,F,N,Y,0,40500.0,Working,Secondary,Married,House / apartment,35.0,14.0,Cleaning staff,2,0
1083,5061773,F,N,Y,0,157500.0,Pensioner,Secondary,Separated,House / apartment,58.0,0.0,Other,1,0
1084,5135863,F,N,Y,2,67500.0,Working,Secondary,Married,House / apartment,33.0,2.0,Sales staff,4,0
1085,5050793,F,N,N,0,315000.0,State servant,Higher education,Married,House / apartment,58.0,18.0,Core staff,2,0
1086,5091057,F,N,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,42.0,6.0,Secretaries,4,0
1087,5149368,F,N,Y,0,180000.0,Pensioner,Secondary,Civil marriage,House / apartment,59.0,0.0,Other,2,0
1088,5053156,F,N,Y,0,157500.0,Pensioner,Secondary,Widow,House / apartment,65.0,0.0,Other,1,0
1089,5091651,F,Y,Y,1,252000.0,Commercial associate,Secondary,Separated,House / apartment,29.0,2.0,Other,2,0
1090,5118545,F,Y,N,0,270000.0,Working,Secondary,Married,House / apartment,50.0,5.0,Sales staff,2,0
1091,5024592,M,Y,Y,0,157500.0,Working,Secondary,Married,With parents,24.0,4.0,Drivers,2,0
1092,5125804,F,N,Y,0,270000.0,Working,Secondary,Separated,House / apartment,50.0,6.0,Laborers,1,0
1093,5024726,M,N,Y,0,162000.0,Pensioner,Higher education,Married,House / apartment,64.0,0.0,Other,2,0
1094,5142448,M,Y,Y,0,315000.0,Working,Incomplete higher,Married,House / apartment,44.0,4.0,Managers,2,0
1095,5033728,F,Y,Y,1,202500.0,Working,Secondary,Married,House / apartment,37.0,6.0,Core staff,3,0
1096,5149327,F,Y,Y,1,180000.0,Working,Higher education,Separated,House / apartment,52.0,16.0,Managers,2,0
1097,5024033,F,N,Y,2,112500.0,Working,Secondary,Married,With parents,40.0,1.0,Core staff,4,0
1098,5113841,F,N,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,25.0,3.0,Core staff,2,0
1099,5022918,F,N,Y,0,225000.0,Working,Higher education,Not married,House / apartment,33.0,7.0,Managers,1,0
1100,5142649,M,Y,N,0,157500.0,Working,Secondary,Civil marriage,House / apartment,48.0,6.0,Laborers,2,0
1101,5048276,F,Y,N,1,112500.0,Working,Higher education,Not married,House / apartment,27.0,4.0,Core staff,2,0
1102,5022612,M,Y,Y,1,202500.0,Working,Secondary,Married,House / apartment,28.0,2.0,Laborers,3,0
1103,5028446,F,Y,Y,0,162000.0,Working,Secondary,Not married,House / apartment,50.0,8.0,Laborers,1,0
1104,5113556,M,Y,Y,0,450000.0,Commercial associate,Secondary,Married,House / apartment,50.0,3.0,Drivers,2,0
1105,5091894,M,N,N,0,157500.0,Commercial associate,Higher education,Not married,House / apartment,28.0,4.0,Sales staff,1,0
1106,5025181,F,N,N,0,270000.0,Commercial associate,Secondary,Not married,House / apartment,63.0,7.0,High skill tech staff,1,0
1107,5091795,F,Y,N,1,90000.0,Working,Secondary,Married,House / apartment,42.0,3.0,Laborers,3,0
1108,5022343,F,N,Y,0,67500.0,Pensioner,Secondary,Widow,House / apartment,64.0,0.0,Other,1,0
1109,5065704,M,Y,Y,0,225000.0,Pensioner,Secondary,Not married,House / apartment,48.0,0.0,Other,1,0
1110,5068511,F,N,Y,0,135000.0,Commercial associate,Secondary,Married,House / apartment,43.0,8.0,Core staff,2,0
1111,5053941,F,N,N,0,135000.0,Pensioner,Secondary,Widow,House / apartment,58.0,0.0,Other,1,0
1112,5036926,F,Y,Y,0,157500.0,Commercial associate,Secondary,Married,House / apartment,33.0,8.0,Core staff,2,0
1113,5114138,F,N,N,2,180000.0,State servant,Secondary,Married,Office apartment,31.0,8.0,Laborers,4,0
1114,5142595,M,Y,Y,0,418500.0,Working,Higher education,Married,House / apartment,52.0,0.0,Other,2,0
1115,5052883,M,Y,Y,0,225000.0,Working,Secondary,Married,House / apartment,49.0,9.0,Drivers,2,0
1116,5068019,M,Y,Y,0,135000.0,Working,Secondary,Married,House / apartment,42.0,9.0,Laborers,2,0
1117,5146024,F,N,Y,0,360000.0,Commercial associate,Higher education,Married,House / apartment,30.0,11.0,Core staff,2,0
1118,5036093,F,N,Y,0,135000.0,Working,Secondary,Married,House / apartment,59.0,9.0,Security staff,2,0
1119,5068339,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,28.0,1.0,Laborers,2,0
1120,5095020,F,N,Y,0,225000.0,Commercial associate,Secondary,Civil marriage,House / apartment,36.0,2.0,Other,2,0
1121,5105185,M,N,Y,0,180000.0,Working,Secondary,Married,House / apartment,44.0,2.0,Laborers,2,0
1122,5117216,F,N,Y,0,202500.0,Working,Secondary,Civil marriage,House / apartment,30.0,5.0,Core staff,2,0
1123,5089632,F,N,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,44.0,1.0,Sales staff,2,0
1124,5100464,M,Y,Y,1,315000.0,Working,Higher education,Married,House / apartment,47.0,2.0,Laborers,3,0
1125,5028930,F,Y,Y,0,112500.0,Working,Secondary,Married,House / apartment,47.0,5.0,Sales staff,2,0
1126,5036412,F,N,Y,0,83250.0,Pensioner,Secondary,Civil marriage,House / apartment,55.0,0.0,Other,2,0
1127,5116643,F,N,Y,0,261000.0,Working,Secondary,Married,House / apartment,55.0,7.0,Laborers,2,0
1128,5091766,M,N,Y,0,247500.0,Working,Secondary,Married,House / apartment,48.0,6.0,Laborers,2,0
1129,5067961,M,Y,Y,0,360000.0,Working,Higher education,Married,House / apartment,61.0,11.0,Managers,2,0
1130,5033814,F,N,Y,0,135000.0,Working,Secondary,Married,House / apartment,36.0,3.0,Laborers,2,0
1131,5113847,F,N,Y,0,225000.0,Working,Secondary,Widow,House / apartment,54.0,7.0,High skill tech staff,1,0
1132,5142239,F,Y,Y,0,270000.0,State servant,Higher education,Married,House / apartment,45.0,23.0,Managers,2,0
1133,5117182,M,Y,N,0,112500.0,Pensioner,Secondary,Married,House / apartment,56.0,0.0,Other,2,0
1134,5126308,F,N,N,0,112500.0,Working,Higher education,Not married,Co-op apartment,35.0,1.0,Core staff,1,0
1135,5142118,M,N,N,1,225000.0,Working,Higher education,Married,House / apartment,50.0,7.0,Managers,3,0
1136,5068196,M,Y,Y,0,173250.0,Working,Secondary,Civil marriage,House / apartment,45.0,6.0,Drivers,2,0
1137,5068692,M,N,Y,0,148500.0,Working,Secondary,Not married,House / apartment,32.0,3.0,Laborers,1,0
1138,5085780,M,N,Y,0,315000.0,Commercial associate,Secondary,Civil marriage,House / apartment,49.0,11.0,Managers,2,0
1139,5096095,F,N,N,1,135000.0,Working,Secondary,Married,House / apartment,29.0,4.0,Accountants,3,0
1140,5046093,F,N,Y,0,157500.0,Pensioner,Secondary,Widow,House / apartment,65.0,0.0,Other,1,0
1141,5142599,F,N,Y,2,76500.0,State servant,Higher education,Married,House / apartment,40.0,6.0,Other,4,0
1142,5045742,M,Y,N,0,225000.0,Commercial associate,Higher education,Married,House / apartment,36.0,4.0,Other,2,0
1143,5053173,F,Y,Y,0,157500.0,Working,Secondary,Married,House / apartment,46.0,7.0,Core staff,2,0
1144,5074735,M,Y,Y,2,216000.0,State servant,Higher education,Married,House / apartment,30.0,7.0,High skill tech staff,4,0
1145,5036996,F,N,Y,0,90000.0,Pensioner,Secondary,Separated,House / apartment,58.0,0.0,Other,1,0
1146,5146410,M,N,Y,0,211500.0,Working,Secondary,Not married,House / apartment,28.0,3.0,Core staff,1,0
1147,5054097,M,Y,N,2,202500.0,Working,Higher education,Married,House / apartment,32.0,2.0,Drivers,4,0
1148,5050975,F,N,N,1,112500.0,State servant,Secondary,Not married,House / apartment,44.0,21.0,Core staff,2,0
1149,5068340,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,28.0,1.0,Laborers,2,0
1150,5037254,M,N,N,0,166500.0,Working,Secondary,Not married,House / apartment,23.0,1.0,Laborers,1,0
1151,5091921,F,N,Y,2,72000.0,Working,Secondary,Married,House / apartment,42.0,15.0,Medicine staff,4,0
1152,5139729,F,N,Y,0,135000.0,Working,Secondary,Married,House / apartment,56.0,6.0,Cleaning staff,2,0
1153,5117605,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,39.0,6.0,Core staff,2,0
1154,5029152,F,N,Y,1,67500.0,State servant,Secondary,Civil marriage,House / apartment,49.0,1.0,Other,3,0
1155,5066465,F,Y,Y,0,135000.0,Working,Secondary,Separated,House / apartment,44.0,4.0,Laborers,1,0
1156,5117254,F,Y,Y,0,207000.0,State servant,Higher education,Married,House / apartment,61.0,10.0,Medicine staff,2,0
1157,5117551,M,Y,N,1,148500.0,Commercial associate,Secondary,Married,House / apartment,35.0,8.0,Drivers,3,0
1158,5079181,F,N,N,0,112500.0,Commercial associate,Incomplete higher,Married,House / apartment,28.0,6.0,Other,2,0
1159,5028802,F,N,N,2,112500.0,Working,Secondary,Married,House / apartment,43.0,3.0,Laborers,4,0
1160,5024838,F,N,Y,0,202500.0,Commercial associate,Higher education,Not married,House / apartment,39.0,6.0,Other,1,0
1161,5088279,F,N,N,0,67500.0,Working,Secondary,Married,House / apartment,55.0,19.0,Sales staff,2,0
1162,5079141,F,N,Y,2,67500.0,Working,Secondary,Separated,House / apartment,38.0,8.0,Sales staff,3,0
1163,5058286,F,N,Y,0,306000.0,Commercial associate,Higher education,Married,House / apartment,41.0,9.0,Other,2,0
1164,5010218,F,Y,Y,1,90000.0,State servant,Secondary,Married,House / apartment,48.0,22.0,Medicine staff,3,0
1165,5112870,M,Y,Y,1,360000.0,Working,Secondary,Married,House / apartment,58.0,8.0,Laborers,3,0
1166,5061253,F,N,Y,0,112500.0,Working,Incomplete higher,Civil marriage,House / apartment,25.0,5.0,Other,2,0
1167,5046191,M,Y,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,47.0,2.0,Managers,4,0
1168,5094884,M,N,Y,0,450000.0,Commercial associate,Secondary,Not married,With parents,28.0,4.0,Managers,1,0
1169,5146296,F,N,N,0,67500.0,Working,Secondary,Married,House / apartment,49.0,11.0,Security staff,2,0
1170,5033966,F,N,Y,0,180000.0,Commercial associate,Secondary,Married,House / apartment,41.0,9.0,Sales staff,2,0
1171,5065571,M,Y,Y,0,270000.0,Commercial associate,Secondary,Married,House / apartment,50.0,4.0,Drivers,2,0
1172,5023475,F,Y,Y,0,315000.0,Pensioner,Secondary,Not married,House / apartment,58.0,0.0,Other,1,0
1173,5035866,F,N,Y,0,247500.0,Commercial associate,Secondary,Married,House / apartment,48.0,3.0,Cooking staff,2,0
1174,5088501,M,Y,Y,0,72000.0,Working,Higher education,Married,House / apartment,60.0,2.0,Security staff,2,0
1175,5028990,F,N,N,2,81000.0,Working,Lower secondary,Not married,House / apartment,42.0,6.0,Sales staff,3,0
1176,5126503,F,N,N,0,171000.0,Pensioner,Secondary,Married,House / apartment,57.0,0.0,Other,2,0
1177,5023209,F,N,N,1,135000.0,Commercial associate,Secondary,Married,House / apartment,40.0,1.0,Sales staff,3,0
1178,5142860,F,N,N,0,135000.0,Working,Secondary,Married,House / apartment,39.0,5.0,Other,2,0
1179,5087852,F,Y,N,0,202500.0,State servant,Secondary,Married,House / apartment,54.0,33.0,Medicine staff,2,0
1180,5061896,M,N,Y,1,292500.0,State servant,Higher education,Married,House / apartment,46.0,10.0,Core staff,3,0
1181,5044940,M,N,Y,2,360000.0,State servant,Higher education,Married,House / apartment,44.0,15.0,Managers,4,0
1182,5048610,F,N,Y,0,315000.0,Working,Secondary,Separated,House / apartment,42.0,9.0,Laborers,1,0
1183,5113711,F,Y,Y,1,405000.0,State servant,Secondary,Married,House / apartment,46.0,1.0,Laborers,3,0
1184,5069199,F,Y,Y,1,225000.0,Commercial associate,Secondary,Married,House / apartment,37.0,9.0,Sales staff,3,0
1185,5091101,M,N,Y,0,198000.0,Pensioner,Higher education,Married,House / apartment,68.0,0.0,Other,2,0
1186,5033496,M,Y,N,1,202500.0,Commercial associate,Higher education,Married,With parents,27.0,1.0,Managers,3,0
1187,5132752,M,N,Y,0,90000.0,Working,Secondary,Not married,House / apartment,29.0,1.0,Drivers,1,0
1188,5018471,F,N,Y,1,166500.0,Working,Secondary,Married,House / apartment,55.0,22.0,Other,3,0
1189,5096059,F,N,N,2,73350.0,Working,Secondary,Married,House / apartment,39.0,19.0,Medicine staff,4,0
1190,5036958,M,Y,Y,1,135000.0,Working,Secondary,Married,House / apartment,33.0,5.0,Laborers,3,0
1191,5038619,F,N,N,0,103500.0,Pensioner,Secondary,Married,House / apartment,67.0,0.0,Other,2,0
1192,5048448,F,N,Y,0,202500.0,Pensioner,Secondary,Married,House / apartment,44.0,0.0,Other,2,0
1193,5053293,F,N,Y,0,76500.0,Pensioner,Secondary,Married,Municipal apartment,56.0,0.0,Other,2,0
1194,5117022,M,Y,Y,2,225000.0,Working,Secondary,Married,House / apartment,34.0,1.0,Laborers,4,0
1195,5143362,F,N,Y,0,126000.0,Working,Secondary,Married,House / apartment,62.0,6.0,High skill tech staff,2,0
1196,5137163,F,N,N,0,211500.0,Working,Secondary,Married,House / apartment,47.0,5.0,Other,2,0
1197,5054064,M,N,N,1,157500.0,Working,Secondary,Married,House / apartment,45.0,4.0,Drivers,3,0
1198,5145968,F,N,Y,0,112500.0,Pensioner,Secondary,Widow,House / apartment,63.0,0.0,Other,1,0
1199,5065705,M,Y,Y,0,225000.0,Pensioner,Secondary,Not married,House / apartment,48.0,0.0,Other,1,0
1200,5051187,M,Y,N,0,135000.0,Working,Secondary,Not married,House / apartment,34.0,2.0,Core staff,1,0
1201,5067203,M,N,N,1,405000.0,Working,Secondary,Married,With parents,35.0,4.0,Drivers,3,0
1202,5116714,F,N,N,0,135000.0,Commercial associate,Secondary,Separated,Municipal apartment,52.0,2.0,Other,1,0
1203,5045069,F,N,N,0,112500.0,Working,Secondary,Married,House / apartment,28.0,7.0,Laborers,2,0
1204,5042130,F,N,N,0,247500.0,Working,Higher education,Married,House / apartment,39.0,20.0,Managers,2,0
1205,5066879,M,Y,Y,0,270000.0,Working,Secondary,Not married,House / apartment,38.0,4.0,Laborers,1,0
1206,5047787,F,Y,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,29.0,3.0,Other,2,0
1207,5062131,M,Y,Y,0,90000.0,Pensioner,Secondary,Married,House / apartment,61.0,0.0,Other,2,0
1208,5023692,F,N,Y,0,135000.0,Working,Secondary,Not married,House / apartment,41.0,9.0,Other,1,0
1209,5028907,F,N,N,0,67500.0,Working,Secondary,Married,House / apartment,27.0,5.0,Sales staff,2,0
1210,5113861,M,N,N,0,135000.0,Working,Secondary,Married,House / apartment,28.0,3.0,High skill tech staff,2,0
1211,5009301,F,N,N,0,193500.0,Working,Secondary,Not married,Municipal apartment,44.0,5.0,Laborers,1,0
1212,5135705,F,N,N,0,135000.0,Working,Secondary,Married,House / apartment,30.0,4.0,Private service staff,2,0
1213,5023616,M,Y,Y,0,202500.0,Commercial associate,Secondary,Married,House / apartment,48.0,1.0,Drivers,2,0
1214,5028468,F,Y,Y,2,135000.0,Working,Secondary,Married,House / apartment,34.0,1.0,Drivers,4,0
1215,5113374,F,N,Y,1,180000.0,Pensioner,Higher education,Married,House / apartment,52.0,0.0,Other,3,0
1216,5125775,F,N,Y,0,112500.0,Working,Secondary,Married,House / apartment,64.0,1.0,Other,2,0
1217,5051156,M,N,N,1,247500.0,Working,Higher education,Not married,House / apartment,38.0,5.0,Laborers,2,0
1218,5143046,M,Y,N,2,360000.0,Working,Secondary,Married,House / apartment,44.0,7.0,Drivers,4,0
1219,5114060,M,Y,N,1,193500.0,Working,Higher education,Married,House / apartment,49.0,11.0,Other,3,0
1220,5113171,F,Y,Y,1,67500.0,Working,Secondary,Married,House / apartment,31.0,5.0,Cooking staff,3,0
1221,5078805,F,N,Y,0,306000.0,Working,Secondary,Married,House / apartment,52.0,8.0,High skill tech staff,2,0
1222,5088205,F,N,Y,0,153000.0,Pensioner,Secondary,Separated,House / apartment,60.0,0.0,Other,1,0
1223,5112975,F,N,N,3,171000.0,Working,Secondary,Married,House / apartment,38.0,10.0,High skill tech staff,5,0
1224,5022789,F,N,N,0,112500.0,Working,Secondary,Separated,House / apartment,34.0,1.0,Core staff,1,0
1225,5028302,M,Y,Y,0,360000.0,Commercial associate,Incomplete higher,Married,House / apartment,54.0,1.0,Managers,2,0
1226,5146558,M,N,Y,2,157500.0,Working,Secondary,Married,House / apartment,41.0,4.0,Laborers,4,0
1227,5029400,F,N,N,0,112500.0,Pensioner,Secondary,Married,House / apartment,52.0,0.0,Other,2,0
1228,5009207,F,N,N,0,292500.0,State servant,Secondary,Married,House / apartment,57.0,24.0,Accountants,2,0
1229,5022449,F,N,N,0,315000.0,Working,Secondary,Separated,House / apartment,48.0,5.0,Core staff,1,0
1230,5044818,F,N,Y,0,135000.0,Working,Higher education,Not married,House / apartment,25.0,3.0,Managers,1,0
1231,5089070,M,N,N,3,180000.0,Working,Secondary,Married,House / apartment,39.0,10.0,Laborers,5,0
1232,5041367,F,N,N,0,180000.0,State servant,Incomplete higher,Married,House / apartment,28.0,8.0,Core staff,2,0
1233,5050485,F,N,N,0,292500.0,Commercial associate,Secondary,Civil marriage,House / apartment,51.0,29.0,Laborers,2,0
1234,5062296,F,N,Y,0,135000.0,Pensioner,Incomplete higher,Separated,House / apartment,56.0,0.0,Other,1,0
1235,5090039,M,N,N,1,225000.0,Working,Higher education,Married,House / apartment,38.0,17.0,Core staff,3,0
1236,5069296,F,N,Y,0,225000.0,Pensioner,Secondary,Married,House / apartment,58.0,0.0,Other,2,0
